contact ID,cam code,oft code,payment method,year_donation,recency,freq,monetary_value
913110,PA,DON,PRE,2017,174,7,70
913131,PA,DON,PRE,2017,174,2,0
913139,PA,DON,PRE,2017,174,2,0
913167,PA,DON,PRE,2017,174,3,15
913170,PA,DON,PRE,2017,174,7,84
913223,PA,DON,PRE,2017,174,2,0
913318,PA,DON,PRE,2017,174,7,70
913332,PA,DON,PRE,2017,174,7,70
913353,PA,DON,PRE,2017,174,2,0
913599,PA,DON,PRE,2017,174,2,0
913676,PA,DON,PRE,2017,174,4,0
913716,PA,DON,PRE,2017,174,7,20
913746,PA,DON,PRE,2017,174,7,70
913835,PA,DON,PRE,2017,174,7,10
914127,PA,DON,PRE,2017,174,7,48
914230,PA,DON,PRE,2017,174,4,0
914248,PA,DON,PRE,2017,174,4,16
914300,PA,DON,PRE,2017,174,2,0
914367,PA,DON,PRE,2017,174,4,14
914510,PA,DON,PRE,2017,174,2,0
914529,PA,DON,PRE,2017,174,7,48
914608,PA,DON,PRE,2017,174,7,58
914623,PA,DON,PRE,2017,174,7,154
914635,PA,DON,PRE,2017,174,6,8
914641,PA,DON,PRE,2017,174,7,70
914708,PA,DON,PRE,2017,174,7,57
914750,PA,DON,PRE,2017,174,7,15
915105,PA,DON,PRE,2017,174,2,0
915243,PA,DON,PRE,2017,174,7,70
915288,PA,DON,PRE,2017,174,7,56
915425,PA,DON,PRE,2017,174,2,0
915541,PA,DON,PRE,2017,174,4,30
926161,PA,DON,PRE,2017,174,4,8
926229,PA,DON,PRE,2017,174,7,56
926352,PA,DON,PRE,2017,174,2,0
926471,PA,DON,PRE,2017,174,7,56
926485,PA,DON,PRE,2017,174,2,0
926577,PA,DON,PRE,2017,174,7,140
926799,PA,DON,PRE,2017,174,7,56
927109,PA,DON,PRE,2017,174,2,0
927172,PA,DON,PRE,2017,174,2,0
927677,PA,DON,PRE,2017,174,7,56
927848,PA,DON,PRE,2017,174,7,105
927894,PA,DON,PRE,2017,174,7,56
928008,PA,DON,PRE,2017,174,4,8
928100,PA,DON,PRE,2017,174,7,84
929100,PA,DON,PRE,2017,174,7,48
929113,PA,DON,PRE,2017,174,7,48
929150,PA,DON,PRE,2017,174,2,0
929647,PA,DON,PRE,2017,174,7,56
929705,PA,DON,PRE,2017,174,7,56
957151,PA,DON,PRE,2017,174,5,40
957207,PA,DON,PRE,2017,174,3,8
957307,PA,DON,PRE,2017,174,2,0
957363,PA,DON,PRE,2017,174,7,56
957395,PA,DON,PRE,2017,174,7,56
958182,PA,DON,PRE,2017,174,7,56
958238,PA,DON,PRE,2017,174,4,20
958391,PA,DON,PRE,2017,174,7,48
958439,PA,DON,PRE,2017,174,7,56
958481,PA,DON,PRE,2017,174,4,16
958821,PA,DON,PRE,2017,174,7,70
958972,PA,DON,PRE,2017,174,4,16
959646,PA,DON,PRE,2017,174,4,20
959710,PA,DON,PRE,2017,174,7,70
959753,PA,DON,PRE,2017,174,4,40
960071,PA,DON,PRE,2017,174,4,16
960229,PA,DON,PRE,2017,174,7,24
962713,PA,DON,PRE,2017,174,7,0
962890,PA,DON,PRE,2017,174,7,70
962944,PA,DON,PRE,2017,174,7,60
962948,PA,DON,PRE,2017,174,4,20
962954,PA,DON,PRE,2017,174,4,20
963219,PA,DON,PRE,2017,174,7,70
963320,PA,DON,PRE,2017,174,7,0
963340,PA,DON,PRE,2017,174,7,120
964693,PA,DON,PRE,2017,174,7,0
964695,PA,DON,PRE,2017,174,7,60
964696,PA,DON,PRE,2017,174,7,0
964742,PA,DON,PRE,2017,174,7,20
966315,PA,DON,PRE,2017,174,7,50
966323,PA,DON,PRE,2017,174,4,40
966385,PA,DON,PRE,2017,174,7,70
966443,PA,DON,PRE,2017,174,7,105
966553,PA,DON,PRE,2017,174,4,20
968415,PA,DON,PRE,2017,174,4,16
968753,PA,DON,PRE,2017,174,7,56
968831,PA,DON,PRE,2017,174,7,56
968858,PA,DON,PRE,2017,174,4,0
969051,PA,DON,PRE,2017,174,4,25
969081,PA,DON,PRE,2017,174,7,30
974908,PA,DON,PRE,2017,174,7,84
975046,PA,DON,PRE,2017,174,4,20
975156,PA,DON,PRE,2017,174,4,20
975247,PA,DON,PRE,2017,174,4,16
975275,PA,DON,PRE,2017,174,7,56
975617,PA,DON,PRE,2017,174,7,70
975673,PA,DON,PRE,2017,174,7,105
975704,PA,DON,PRE,2017,174,7,70
975751,PA,DON,PRE,2017,174,7,56
975887,PA,DON,PRE,2017,174,7,10
976017,PA,DON,PRE,2017,174,4,20
976197,PA,DON,PRE,2017,174,7,70
976978,PA,DON,PRE,2017,174,7,60
977141,PA,DON,PRE,2017,174,6,60
977295,PA,DON,PRE,2017,174,6,40
977339,PA,DON,PRE,2017,174,3,20
977375,PA,DON,PRE,2017,174,3,10
980209,PA,DON,PRE,2017,174,6,75
980590,PA,DON,PRE,2017,174,6,48
980641,PA,DON,PRE,2017,174,6,60
980746,PA,DON,PRE,2017,174,3,10
980772,PA,DON,PRE,2017,174,6,60
980828,PA,DON,PRE,2017,174,6,60
981342,PA,DON,PRE,2017,174,6,60
982028,PA,DON,PRE,2017,174,6,60
982064,PA,DON,PRE,2017,174,6,48
982199,PA,DON,PRE,2017,174,3,10
982270,PA,DON,PRE,2017,174,6,60
982313,PA,DON,PRE,2017,174,3,10
982600,PA,DON,PRE,2017,174,3,10
982612,PA,DON,PRE,2017,174,3,10
982799,PA,DON,PRE,2017,174,3,10
982979,PA,DON,PRE,2017,174,6,60
983182,PA,DON,PRE,2017,174,6,60
983372,PA,DON,PRE,2017,174,6,90
983539,PA,DON,PRE,2017,174,5,50
983804,PA,DON,PRE,2017,174,2,0
984112,PA,DON,PRE,2017,174,5,50
985113,PA,DON,PRE,2017,174,5,50
985412,PA,DON,PRE,2017,174,5,50
986271,PA,DON,PRE,2017,174,5,12
986443,PA,DON,PRE,2017,174,2,0
986791,PA,DON,PRE,2017,174,2,0
986794,PA,DON,PRE,2017,174,5,50
986890,PA,DON,PRE,2017,174,5,10
986971,PA,DON,PRE,2017,174,2,0
992122,PA,DON,PRE,2017,174,4,40
992599,PA,DON,PRE,2017,174,4,40
992668,PA,DON,PRE,2017,174,4,20
993505,PA,DON,PRE,2017,174,4,48
993589,PA,DON,PRE,2017,174,4,40
993599,PA,DON,PRE,2017,174,4,40
993874,PA,DON,PRE,2017,174,4,32
993951,PA,DON,PRE,2017,174,4,0
993954,PA,DON,PRE,2017,174,4,40
994046,PA,DON,PRE,2017,174,4,60
994444,PA,DON,PRE,2017,174,4,32
994541,PA,DON,PRE,2017,174,4,32
995734,PA,DON,PRE,2017,174,4,40
1002332,PA,DON,PRE,2017,174,3,24
1002451,PA,DON,PRE,2017,174,3,30
1002865,PA,DON,PRE,2017,174,3,14
1003633,PA,DON,PRE,2017,174,3,30
1003752,PA,DON,PRE,2017,174,3,30
1003792,PA,DON,PRE,2017,174,3,24
1003971,PA,DON,PRE,2017,174,3,30
1004034,PA,DON,PRE,2017,174,3,50
1004077,PA,DON,PRE,2017,174,3,24
1016422,PA,DON,PRE,2017,174,2,8
1016533,PA,DON,PRE,2017,174,2,20
1016809,PA,DON,PRE,2017,174,2,20
1018751,PA,DON,PRE,2017,174,2,20
1018768,PA,DON,PRE,2017,174,2,20
1019315,PA,DON,PRE,2017,174,2,16
1019336,PA,DON,PRE,2017,174,2,16
1019377,PA,DON,PRE,2017,174,2,20
1019472,PA,DON,PRE,2017,174,2,30
1019655,PA,DON,PRE,2017,174,2,30
224845,FTEL,DON,CH,2017,181,2,60
1026601,RF,DON,CH,2017,181,1,50
457630,FTEL,DON,CH,2017,181,2,80
109979,F,DON,CH,2017,181,2,120
113471,O,DON,CH,2017,181,1,40
454421,DIV,DON,CH,2017,181,1,30
430146,FTEL,DON,CH,2017,181,1,20
1026599,CIEL,DON,CH,2017,181,1,60
49312,FTEL,DON,CH,2017,181,1,60
446226,FTEL,DON,CH,2017,181,1,50
831922,FTEL,DON,CH,2017,181,1,80
2758,F,DON,CH,2017,181,2,120
748121,F,DON,CH,2017,181,1,110
720039,FTEL,DON,CH,2017,181,1,60
441410,FTEL,DON,CH,2017,181,1,25
161630,FTEL,DON,CH,2017,181,1,30
767303,RF,DON,CH,2017,180,1,200
34263,FTEL,DON,CH,2017,180,1,80
79310,FTEL,DON,CH,2017,179,1,50
26842,RF,DON,CH,2017,178,1,30
431148,FTEL,DON,CH,2017,178,1,30
20559,FTEL,DON,CH,2017,178,1,50
23595,F,DON,CH,2017,178,1,50
69961,RF,DON,CH,2017,178,1,30
499509,FTEL,DON,CH,2017,178,1,30
590421,FTEL,DON,CH,2017,178,1,30
309829,F,DON,CH,2017,178,1,30
91293,SITE,DON,CB,2017,179,1,30
1188734,SITE,DON,CB,2017,180,1,20
25883,F,DON,CH,2017,177,1,120
701957,F,DON,CH,2017,177,1,100
12822,FTEL,DON,CH,2017,177,1,35
190396,F,DON,CH,2017,174,2,80
455173,FTEL,DON,CH,2017,174,1,35
380939,F,DON,CH,2017,174,1,30
58745,FTEL,DON,CH,2017,174,1,30
852195,FTEL,DON,CH,2017,174,1,70
464502,RF,DON,CH,2017,174,1,40
445977,FTEL,DON,CH,2017,174,1,100
137982,FTEL,DON,CH,2017,174,1,50
72267,FTEL,DON,CH,2017,174,1,30
913265,F,DON,CH,2017,174,1,60
202661,F,DON,CH,2017,173,1,70
328276,FTEL,DON,CH,2017,173,1,20
12043,F,DON,CH,2017,173,1,30
93832,F,DON,CH,2017,173,1,50
118157,ADH,COTI,CH,2017,172,2,30
118157,ADH,DON,CH,2017,172,2,30
38364,O,DON,CH,2017,172,1,260
227391,F,DON,CH,2017,172,1,40
1188761,SITE,DON,CB,2017,173,2,603
903462,SITE,DON,CB,2017,173,1,250
426314,FE,DON,CB,2017,172,1,70
7170,F,DON,CH,2017,171,1,60
140462,FTEL,DON,CH,2017,171,1,30
40371,F,DON,CH,2017,171,1,120
438623,F,DON,CH,2017,171,1,30
2869,F,DON,CH,2017,167,1,50
888969,FTEL,DON,CH,2017,167,1,20
224251,F,DON,CH,2017,167,1,40
425284,O,DON,CH,2017,167,1,70
787700,FTEL,DON,CH,2017,167,1,60
429540,DIV,DON,CH,2017,167,1,70
34397,FTEL,DON,CH,2017,167,1,50
43054,IA,DON,CH,2017,167,1,75
108006,RF,DON,CH,2017,167,1,20
447081,F,DON,CH,2017,167,1,30
101727,F,DON,CH,2017,167,1,20
30978,F,DON,CH,2017,167,2,90
829202,FTEL,DON,CH,2017,167,1,80
111295,FTEL,DON,CH,2017,167,1,150
248957,F,DON,CH,2017,166,1,40
786710,FTEL,DON,CH,2017,166,1,50
10728,F,DON,CH,2017,166,1,200
829103,FTEL,DON,CH,2017,166,1,50
445243,F,DON,CH,2017,166,1,30
4696,DIV,DON,CH,2017,166,2,2000
19654,F,DON,CH,2017,166,1,60
62725,FTEL,DON,CH,2017,165,1,20
22544,F,DON,CH,2017,165,1,60
237230,F,DON,CH,2017,164,1,50
74270,FTEL,DON,CH,2017,164,1,40
426426,FTEL,DON,CH,2017,164,1,50
183457,FTEL,DON,CH,2017,164,1,60
173294,FTEL,DON,CH,2017,164,1,40
106369,FTEL,DON,CH,2017,164,1,30
758825,F,DON,CH,2017,164,1,75
207742,IA,COTI,CH,2017,164,1,15
193994,F,DON,CH,2017,163,1,20
1243776,RF,DON,CH,2017,163,1,100
426668,FTEL,DON,CH,2017,163,1,20
4036,RF,DON,CH,2017,163,1,80
144389,F,DON,CH,2017,163,1,10
295837,F,DON,CH,2017,163,1,45
1243837,URGENCE,DON,CB,2017,161,1,60
1243826,SITE,DON,CB,2017,164,1,750
113751,F,DON,CH,2017,160,2,70
15684,FTEL,DON,CH,2017,160,1,80
1243846,CIEL,DON,CH,2017,160,1,20
143713,F,DON,CH,2017,160,1,40
83650,F,DON,CH,2017,160,1,60
47333,FTEL,DON,CH,2017,159,1,50
460137,O,DON,CH,2017,159,1,1000
93629,F,DON,CH,2017,159,1,50
461044,O,DON,CH,2017,159,1,40
211254,FTEL,DON,CH,2017,159,1,40
431530,SITE,DON,CB,2017,159,1,15
951928,SITE,DON,CB,2017,159,1,70
1243971,SITE,DON,CB,2017,159,1,30
1243975,URGENCE,DON,CB,2017,160,1,70
711253,F,DON,CH,2017,158,1,30
100936,FTEL,DON,CH,2017,158,1,30
202606,F,DON,CH,2017,158,1,120
182814,FTEL,DON,CH,2017,158,1,60
21330,F,DON,CH,2017,157,1,70
1246365,SITE,DON,CB,2017,157,1,40
37276,DIV,DON,CH,2017,156,2,500
37276,DIV,COTI,CH,2017,156,2,500
5658,IA,DON,CH,2017,156,1,300
68147,RF,DON,CH,2017,153,1,50
125832,O,DON,CH,2017,153,2,190
181118,FTEL,DON,CH,2017,153,1,50
125832,O,DON,CH,2017,153,2,190
509844,F,DON,CH,2017,153,1,40
265072,O,DON,CH,2017,153,1,100
62364,F,DON,CH,2017,153,1,150
15788,F,DON,CH,2017,153,1,50
418035,FE,DON,CB,2017,153,1,30
1246906,SITE,DON,CB,2017,155,1,10
1246899,SITE,DON,CB,2017,154,1,30
960398,SITE,DON,CB,2017,153,7,70
995647,SITE,DON,CB,2017,153,4,20
983946,SITE,DON,CB,2017,153,6,42
1019786,SITE,DON,CB,2017,153,2,30
1247285,EVENT,DON,CB,2017,158,1,30
1247288,EVENT,DON,CB,2017,169,1,30
1247331,WTR,DON,CB,2017,178,1,50
1247295,WTR,DON,CB,2017,160,1,30
1247304,WTR,DON,CB,2017,160,1,50
866280,TW,DON,CB,2017,174,1,30
969544,WTR,DON,CB,2017,174,2,50
1247316,WTR,DON,CB,2017,158,1,30
870659,WTR,DON,CB,2017,172,1,30
1247328,WTR,DON,CB,2017,172,1,20
1247310,WTR,DON,CB,2017,172,1,30
1247322,TW,DON,CB,2017,179,1,20
829297,URGENCE,DON,ESP,2017,166,4,171.26
788614,URGENCE,DON,ESP,2017,166,5,513.5899999999999
829297,URGENCE,DON,ESP,2017,166,4,171.26
788614,URGENCE,DON,ESP,2017,166,5,513.5899999999999
308180,URGENCE,DON,ESP,2017,166,1,13.2
1307004,TW,DON,VIR,2017,153,3,1184.99
1308207,TW,DON,VIR,2017,153,1,400
288432,F,DON,CH,2017,152,1,30
61940,F,DON,CH,2017,152,1,150
287272,FTEL,DON,CH,2017,152,1,60
127427,F,DON,CH,2017,152,1,50
45730,RF,DON,CH,2017,151,1,100
992149,PA,DON,PRE,2017,143,2,0
992596,PA,DON,PRE,2017,143,2,0
995227,PA,DON,PRE,2017,143,2,0
1016815,PA,DON,PRE,2017,143,3,0
1026345,PA,DON,PRE,2017,143,2,0
1188777,PA,DON,PRE,2017,143,1,10
1188976,PA,DON,PRE,2017,143,1,10
1189195,PA,DON,PRE,2017,143,1,0
1189540,PA,DON,PRE,2017,143,1,10
1189867,PA,DON,PRE,2017,143,1,10
1189912,PA,DON,PRE,2017,143,1,10
1190026,PA,DON,PRE,2017,143,1,10
1190128,PA,DON,PRE,2017,143,1,10
1191041,PA,DON,PRE,2017,143,1,8
1209770,PA,DON,PRE,2017,143,1,10
1209771,PA,DON,PRE,2017,143,1,15
1243366,PA,DON,PRE,2017,143,1,20
1243515,PA,DON,PRE,2017,143,1,5
1244121,PA,DON,PRE,2017,143,1,10
1244161,PA,DON,PRE,2017,143,1,10
1244204,PA,DON,PRE,2017,143,1,10
1244212,PA,DON,PRE,2017,143,1,10
1244381,PA,DON,PRE,2017,143,1,20
1244434,PA,DON,PRE,2017,143,1,10
1244436,PA,DON,PRE,2017,143,1,10
1244473,PA,DON,PRE,2017,143,1,10
1244679,PA,DON,PRE,2017,143,1,0
1244726,PA,DON,PRE,2017,143,1,0
1245053,PA,DON,PRE,2017,143,1,20
1245054,PA,DON,PRE,2017,143,1,10
1245109,PA,DON,PRE,2017,143,1,10
1245206,PA,DON,PRE,2017,143,1,0
1245268,PA,DON,PRE,2017,143,1,10
1245343,PA,DON,PRE,2017,143,1,10
1245404,PA,DON,PRE,2017,143,1,10
1245418,PA,DON,PRE,2017,143,1,10
1245483,PA,DON,PRE,2017,143,1,10
1245598,PA,DON,PRE,2017,143,1,10
1245618,PA,DON,PRE,2017,143,1,0
1245637,PA,DON,PRE,2017,143,1,15
1245668,PA,DON,PRE,2017,143,1,10
1245670,PA,DON,PRE,2017,143,1,15
1245672,PA,DON,PRE,2017,143,1,10
1246266,PA,DON,PRE,2017,143,1,10
1246302,PA,DON,PRE,2017,143,1,10
829,PA,DON,PRE,2017,143,8,350
195079,PA,DON,PRE,2017,143,3,60
235585,PA,DON,PRE,2017,143,2,80
314167,PA,DON,PRE,2017,143,2,20
424606,PA,DON,PRE,2017,143,2,44
426193,PA,DON,PRE,2017,143,8,40
427824,PA,DON,PRE,2017,143,2,30
428894,PA,DON,PRE,2017,143,8,245
469098,PA,DON,PRE,2017,143,5,30
599580,PA,DON,PRE,2017,143,8,48
700694,PA,DON,PRE,2017,143,3,20
707943,PA,DON,PRE,2017,143,8,120
708905,PA,DON,PRE,2017,143,5,18
717818,PA,DON,PRE,2017,143,2,0
721615,PA,DON,PRE,2017,143,8,64
722734,PA,DON,PRE,2017,143,8,120
736284,PA,DON,PRE,2017,143,8,50
739883,PA,DON,PRE,2017,143,8,80
746953,PA,DON,PRE,2017,143,8,42
747508,PA,DON,PRE,2017,143,8,42
748842,PA,DON,PRE,2017,143,8,80
749230,PA,DON,PRE,2017,143,8,80
750063,PA,DON,PRE,2017,143,8,112
751404,PA,DON,PRE,2017,143,8,56
755407,PA,DON,PRE,2017,143,3,30
755479,PA,DON,PRE,2017,143,8,80
755756,PA,DON,PRE,2017,143,8,88
755818,PA,DON,PRE,2017,143,8,56
756781,PA,DON,PRE,2017,143,5,90
756832,PA,DON,PRE,2017,143,8,56
757330,PA,DON,PRE,2017,143,5,21
757924,PA,DON,PRE,2017,143,5,21
757986,PA,DON,PRE,2017,143,8,80
773307,PA,DON,PRE,2017,143,8,63
775159,PA,DON,PRE,2017,143,1,5
777838,PA,DON,PRE,2017,143,5,24
780629,PA,DON,PRE,2017,143,8,56
805557,PA,DON,PRE,2017,143,8,56
808096,PA,DON,PRE,2017,143,8,64
808172,PA,DON,PRE,2017,143,8,80
808559,PA,DON,PRE,2017,143,3,0
808633,PA,DON,PRE,2017,143,8,80
812188,PA,DON,PRE,2017,143,5,21
813833,PA,DON,PRE,2017,143,5,30
814284,PA,DON,PRE,2017,143,8,56
814646,PA,DON,PRE,2017,143,5,30
819341,PA,DON,PRE,2017,143,8,20
819361,PA,DON,PRE,2017,143,8,105
819516,PA,DON,PRE,2017,143,8,70
819539,PA,DON,PRE,2017,143,8,105
821319,PA,DON,PRE,2017,143,8,42
836832,PA,DON,PRE,2017,143,8,106
837118,PA,DON,PRE,2017,143,5,24
837477,PA,DON,PRE,2017,143,3,8
837523,PA,DON,PRE,2017,143,8,80
843462,PA,DON,PRE,2017,143,2,0
844239,PA,DON,PRE,2017,143,5,24
853697,PA,DON,PRE,2017,143,2,0
853823,PA,DON,PRE,2017,143,5,30
853907,PA,DON,PRE,2017,143,2,0
854159,PA,DON,PRE,2017,143,2,0
891086,PA,DON,PRE,2017,143,5,0
897613,PA,DON,PRE,2017,143,8,80
903866,PA,DON,PRE,2017,143,5,10
904136,PA,DON,PRE,2017,143,8,80
904370,PA,DON,PRE,2017,143,2,0
904390,PA,DON,PRE,2017,143,5,0
904972,PA,DON,PRE,2017,143,8,80
905058,PA,DON,PRE,2017,143,2,0
906440,PA,DON,PRE,2017,143,2,0
906556,PA,DON,PRE,2017,143,8,126
906652,PA,DON,PRE,2017,143,8,140
912515,PA,DON,PRE,2017,143,5,10
912660,PA,DON,PRE,2017,143,8,64
912951,PA,DON,PRE,2017,143,5,10
913000,PA,DON,PRE,2017,143,2,0
913079,PA,DON,PRE,2017,143,8,40
913101,PA,DON,PRE,2017,143,8,64
913203,PA,DON,PRE,2017,143,3,20
913481,PA,DON,PRE,2017,143,8,20
913542,PA,DON,PRE,2017,143,8,64
913554,PA,DON,PRE,2017,143,8,80
913578,PA,DON,PRE,2017,143,5,24
913706,PA,DON,PRE,2017,143,8,160
913774,PA,DON,PRE,2017,143,8,70
913777,PA,DON,PRE,2017,143,8,80
913782,PA,DON,PRE,2017,143,2,0
913788,PA,DON,PRE,2017,143,8,64
913800,PA,DON,PRE,2017,143,2,0
913805,PA,DON,PRE,2017,143,2,0
913820,PA,DON,PRE,2017,143,2,0
914174,PA,DON,PRE,2017,143,8,120
914272,PA,DON,PRE,2017,143,5,20
914275,PA,DON,PRE,2017,143,8,64
914350,PA,DON,PRE,2017,143,5,24
914389,PA,DON,PRE,2017,143,8,0
914424,PA,DON,PRE,2017,143,8,56
914462,PA,DON,PRE,2017,143,3,0
914495,PA,DON,PRE,2017,143,5,30
914513,PA,DON,PRE,2017,143,8,64
914515,PA,DON,PRE,2017,143,5,14
914725,PA,DON,PRE,2017,143,8,64
914736,PA,DON,PRE,2017,143,5,27
914819,PA,DON,PRE,2017,143,2,0
914841,PA,DON,PRE,2017,143,5,24
914996,PA,DON,PRE,2017,143,8,80
915058,PA,DON,PRE,2017,143,5,30
915117,PA,DON,PRE,2017,143,8,120
915173,PA,DON,PRE,2017,143,8,80
915218,PA,DON,PRE,2017,143,5,24
915268,PA,DON,PRE,2017,143,5,20
915274,PA,DON,PRE,2017,143,2,0
915295,PA,DON,PRE,2017,143,8,80
915300,PA,DON,PRE,2017,143,2,0
915399,PA,DON,PRE,2017,143,8,64
915412,PA,DON,PRE,2017,143,5,30
915423,PA,DON,PRE,2017,143,8,64
915428,PA,DON,PRE,2017,143,8,80
915429,PA,DON,PRE,2017,143,8,120
915483,PA,DON,PRE,2017,143,2,0
915499,PA,DON,PRE,2017,143,8,80
915550,PA,DON,PRE,2017,143,2,0
915568,PA,DON,PRE,2017,143,5,40
926139,PA,DON,PRE,2017,143,8,80
926208,PA,DON,PRE,2017,143,8,160
926233,PA,DON,PRE,2017,143,2,0
926253,PA,DON,PRE,2017,143,2,0
926306,PA,DON,PRE,2017,143,8,80
926459,PA,DON,PRE,2017,143,8,64
926533,PA,DON,PRE,2017,143,8,70
926596,PA,DON,PRE,2017,143,2,0
926623,PA,DON,PRE,2017,143,5,30
926683,PA,DON,PRE,2017,143,8,120
926858,PA,DON,PRE,2017,143,5,30
926977,PA,DON,PRE,2017,143,2,0
927146,PA,DON,PRE,2017,143,8,80
927168,PA,DON,PRE,2017,143,8,80
927657,PA,DON,PRE,2017,143,8,64
927802,PA,DON,PRE,2017,143,8,30
927980,PA,DON,PRE,2017,143,8,64
928011,PA,DON,PRE,2017,143,5,0
928156,PA,DON,PRE,2017,143,2,0
928316,PA,DON,PRE,2017,143,8,80
929158,PA,DON,PRE,2017,143,8,16
929194,PA,DON,PRE,2017,143,8,60
929325,PA,DON,PRE,2017,143,8,80
930062,PA,DON,PRE,2017,143,8,64
930129,PA,DON,PRE,2017,143,5,24
930235,PA,DON,PRE,2017,143,8,80
957322,PA,DON,PRE,2017,143,5,24
957415,PA,DON,PRE,2017,143,7,35
958070,PA,DON,PRE,2017,143,8,64
958082,PA,DON,PRE,2017,143,8,80
958193,PA,DON,PRE,2017,143,8,64
958234,PA,DON,PRE,2017,143,8,64
958327,PA,DON,PRE,2017,143,5,30
958806,PA,DON,PRE,2017,143,2,0
959024,PA,DON,PRE,2017,143,8,64
959340,PA,DON,PRE,2017,143,4,20
959836,PA,DON,PRE,2017,143,5,0
959998,PA,DON,PRE,2017,143,8,64
960086,PA,DON,PRE,2017,143,3,27
962568,PA,DON,PRE,2017,143,8,80
962797,PA,DON,PRE,2017,143,8,80
962947,PA,DON,PRE,2017,143,8,80
962989,PA,DON,PRE,2017,143,8,120
963043,PA,DON,PRE,2017,143,8,120
966603,PA,DON,PRE,2017,143,5,30
966634,PA,DON,PRE,2017,143,8,80
966742,PA,DON,PRE,2017,143,8,64
968513,PA,DON,PRE,2017,143,8,80
968785,PA,DON,PRE,2017,143,8,70
969075,PA,DON,PRE,2017,143,8,20
974923,PA,DON,PRE,2017,143,8,30
975593,PA,DON,PRE,2017,143,8,80
975759,PA,DON,PRE,2017,143,8,80
975774,PA,DON,PRE,2017,143,5,24
975810,PA,DON,PRE,2017,143,5,40
975826,PA,DON,PRE,2017,143,5,150
976262,PA,DON,PRE,2017,143,8,80
976264,PA,DON,PRE,2017,143,8,20
977057,PA,DON,PRE,2017,143,7,56
977164,PA,DON,PRE,2017,143,7,56
977460,PA,DON,PRE,2017,143,7,60
977526,PA,DON,PRE,2017,143,7,70
980771,PA,DON,PRE,2017,143,7,70
980829,PA,DON,PRE,2017,143,7,10
981025,PA,DON,PRE,2017,143,4,20
981059,PA,DON,PRE,2017,143,4,30
981069,PA,DON,PRE,2017,143,7,105
981118,PA,DON,PRE,2017,143,7,56
981334,PA,DON,PRE,2017,143,4,16
981528,PA,DON,PRE,2017,143,7,56
981544,PA,DON,PRE,2017,143,4,0
981698,PA,DON,PRE,2017,143,4,20
981996,PA,DON,PRE,2017,143,7,70
982396,PA,DON,PRE,2017,143,7,70
982495,PA,DON,PRE,2017,143,7,56
982652,PA,DON,PRE,2017,143,7,70
982680,PA,DON,PRE,2017,143,7,70
982729,PA,DON,PRE,2017,143,4,16
983069,PA,DON,PRE,2017,143,4,20
983208,PA,DON,PRE,2017,143,4,10
983540,PA,DON,PRE,2017,143,6,0
983602,PA,DON,PRE,2017,143,3,10
983843,PA,DON,PRE,2017,143,6,60
984082,PA,DON,PRE,2017,143,6,60
984706,PA,DON,PRE,2017,143,6,60
985193,PA,DON,PRE,2017,143,6,60
985268,PA,DON,PRE,2017,143,6,60
985271,PA,DON,PRE,2017,143,6,60
985374,PA,DON,PRE,2017,143,6,60
985512,PA,DON,PRE,2017,143,6,120
985540,PA,DON,PRE,2017,143,6,60
985541,PA,DON,PRE,2017,143,6,0
986203,PA,DON,PRE,2017,143,3,10
986222,PA,DON,PRE,2017,143,6,60
986882,PA,DON,PRE,2017,143,3,10
992163,PA,DON,PRE,2017,143,5,50
992463,PA,DON,PRE,2017,143,5,50
992595,PA,DON,PRE,2017,143,5,50
992775,PA,DON,PRE,2017,143,5,50
993287,PA,DON,PRE,2017,143,5,40
993806,PA,DON,PRE,2017,143,5,8
994415,PA,DON,PRE,2017,143,5,50
994480,PA,DON,PRE,2017,143,5,24
994560,PA,DON,PRE,2017,143,5,75
994597,PA,DON,PRE,2017,143,5,40
995269,PA,DON,PRE,2017,143,2,0
995314,PA,DON,PRE,2017,143,5,50
995365,PA,DON,PRE,2017,143,2,0
995373,PA,DON,PRE,2017,143,5,50
995525,PA,DON,PRE,2017,143,5,28
995569,PA,DON,PRE,2017,143,5,50
995593,PA,DON,PRE,2017,143,5,40
1002316,PA,DON,PRE,2017,143,4,32
1002393,PA,DON,PRE,2017,143,4,40
1002942,PA,DON,PRE,2017,143,4,32
1016186,PA,DON,PRE,2017,143,3,24
1016247,PA,DON,PRE,2017,143,3,24
1016342,PA,DON,PRE,2017,143,3,24
1016688,PA,DON,PRE,2017,143,3,16
1016728,PA,DON,PRE,2017,143,3,45
1016819,PA,DON,PRE,2017,143,3,24
1016943,PA,DON,PRE,2017,143,3,24
1016976,PA,DON,PRE,2017,143,3,30
1018837,PA,DON,PRE,2017,143,3,45
1018889,PA,DON,PRE,2017,143,3,24
1018895,PA,DON,PRE,2017,143,3,24
1018969,PA,DON,PRE,2017,143,3,45
1019007,PA,DON,PRE,2017,143,3,90
1019383,PA,DON,PRE,2017,143,3,30
1019436,PA,DON,PRE,2017,143,3,30
1019600,PA,DON,PRE,2017,143,3,30
1019688,PA,DON,PRE,2017,143,3,24
1019697,PA,DON,PRE,2017,143,3,24
1023599,PA,DON,PRE,2017,143,2,8
1023602,PA,DON,PRE,2017,143,2,16
1023757,PA,DON,PRE,2017,143,2,16
